1;sp;713100962920013824;cs;Thu Mar 24 21:31:32 CET 2016;Konečně začíná fotbal. Věčná Slavia ❤,,,,,,
0;-;713100981148508160;cs;Thu Mar 24 21:31:37 CET 2016;Zapráskaný normalizační vyčůránek. Podlý. Fujtabl. ANO,tohle je chyba v systému.,,,,,
0;-;"713101008004624387;cs;Thu Mar 24 21:31:43 CET 2016;Sedím na wc a slyším @chareos_cz jak tiší malého: ""Ještě chvíli vydrž",jako přebalit tě zvládnu,"ale nakojit asi ne..."" 😁😁",,,,
0;-;"713101083460124676;cs;Thu Mar 24 21:32:01 CET 2016;@IlonaJaniov @pavelkout soutěž ""Kdo trufne Jakeše"" zdárně pokračuje @RadekNohl",,,,,,
1;po;713101117085888512;cs;Thu Mar 24 21:32:09 CET 2016;RT @kroupa89: Andrej Babiš v projevu v PSP ČR dne 23. 3. lhal o mém synovi Jankovi. Daniel Kroupa,,,,,,
1;po;713101177282502656;cs;Thu Mar 24 21:32:24 CET 2016;RT @CT24zive: Kauza #Nagyová: Žaloba sloučila trafiky a nezdaněné dary do jednoho případu,,,,,,
0;-;713101236581580800;cs;Thu Mar 24 21:32:38 CET 2016;@SilenaMatka třeba se jen chtěla proletět a lopatku vzala s sebou,aby se neztratila! #witch,,,,,
0;-;713101254034132996;cs;Thu Mar 24 21:32:42 CET 2016;Jdeme se vrhnout na noční ladder.,,,,,,
0;-;713101297357029376;cs;Thu Mar 24 21:32:52 CET 2016;Na #ZelenýČtvrtek výhled na zelený Špilberk 🍺,,,,,,
0;-;713101324557099008;cs;Thu Mar 24 21:32:59 CET 2016;Obyčejný den. Ramzan Kadyrov jako vždy,jede metrem do práce... :D,,,,,
0;-;713101363450871808;cs;Thu Mar 24 21:33:08 CET 2016;Tak a domů...,,,,,,
0;-;713101588462759936;cs;Thu Mar 24 21:34:02 CET 2016;Prostě večer,,,,,,
0;-;713101144919302145;cs;Thu Mar 24 21:32:16 CET 2016;Naposledy jsem byl v kině na Lidicích. Ty vole,oni ještě ani nenašli tu vysílačku a mně už se chtělo čurat. Fakt drama!,,,,,
0;-;713101214444032008;cs;Thu Mar 24 21:32:32 CET 2016;Líbí se mi video @YouTube Studentský život na privátě,,,,,,
0;-;713101276242964481;cs;Thu Mar 24 21:32:47 CET 2016;Jednoduchý přehled států napadených šílenými muslimáky od roku 1993,,,,,,
0;-;713101100480593921;cs;Thu Mar 24 21:32:05 CET 2016;Miluju seriály,kde holky jsou i lidma! I holky potřebují na záchod!,,,,,
0;-;"713101077080588289;cs;Thu Mar 24 21:32:00 CET 2016;Despicable Me - Clip: ""The girls ask Vector about his pajamas"" - Illumin... prostřednictvím @YouTube",,,,,,
0;-;713101624990949376;cs;Thu Mar 24 21:34:10 CET 2016;1.díl:Přílet dotací do čapího hnízda(2006) 2.díl:Dotace se z čapího hnízda vracejí(2016) 3.díl:Babiš-jak som se mýlil v politike(závěr),,,,,,
0;-;713101657949782017;cs;Thu Mar 24 21:34:18 CET 2016;Na džbánek zeleného piva 🔲🍺 (@ Dřevák in Ostrožská Nová Ves,Czech Republic),,,,,
0;-;713101761972727809;cs;Thu Mar 24 21:34:43 CET 2016;󾌿󾍆󾍐󾆱 – – cítí se nemocně,,,,,,
0;-;713101815009640448;cs;Thu Mar 24 21:34:56 CET 2016;Mělo by bejt nezakony vydělávat na něčí smrti.,,,,,,
0;-;713101880809881600;cs;Thu Mar 24 21:35:11 CET 2016;Dokument Věčná Slavia si pustím až pak,bez titulků (celkově s vypravěčem) mi to nic nedá. Musím si to pak nějak udělat přes net.,,,,,
0;-;713101901726945280;cs;Thu Mar 24 21:35:16 CET 2016;Sestra vaří. Já se cítím jakoby mě přivázali k židli a zabíjeli předemnou koťata!!,,,,,,
1;po;713101924200013824;cs;Thu Mar 24 21:35:22 CET 2016;RT @RadekNohl: Z postoje pana Babiše mám pocit,že kličkuje,lavíruje. Nevím,zda mu mám věřit,říká poslankyně #ANO,,
1;po;713101958429671424;cs;Thu Mar 24 21:35:30 CET 2016;RT @CT24zive: Premiér Sobotka v Paříži: Česko a Francie odmítají přerozdělování uprchlíků,,,,,,
1;po;713101978587512833;cs;Thu Mar 24 21:35:35 CET 2016;RT @fotbalova_repre: 45+1 | První poločas skončil a Skotsko vede 1:0 i přes převahu českého týmu.,,,,,,
0;-;713101986888028160;cs;Thu Mar 24 21:35:37 CET 2016;Nebo jako kdyby přede mnou nechali twerkovat 200kg lady!,,,,,,
0;-;713102060292554752;cs;Thu Mar 24 21:35:54 CET 2016;Takhle vypadají semifinálové dvojice play-off #TELH. Souboje nejlepších čtyřech načne úterní #SPAvPLZ!,,,,,,
0;-;713102062058340354;cs;Thu Mar 24 21:35:55 CET 2016;Mám prostě chuť se zabít! :DD,,,,,,
0;-;713102101782638592;cs;Thu Mar 24 21:36:04 CET 2016;@DrakulkaCZ @Hrobka888  Už jsem na to přišel,och: troubí a dupe tam HROCH!,,,,,
1;po;713102140743376896;cs;Thu Mar 24 21:36:13 CET 2016;@fnemecek69 Po VV přišlo ANO. Mám nahnáno,co přijde dalšího. @IlonaJaniov @RadekNohl,,,,,
0;-;713102203507048448;cs;Thu Mar 24 21:36:28 CET 2016;A víte co? Dělejte si tady s Burešem,čápama a Číňanama co chcete… já mizím na 4 dny za velkofatranskými medvědy…,,,,,
0;-;"713102205205749760;cs;Thu Mar 24 21:36:29 CET 2016;""Ani o penis kratší!""",,,,,,
0;-;713102252278419456;cs;Thu Mar 24 21:36:40 CET 2016;Už jo? Teeda to jsou hodní..😂,,,,,,
0;-;713101687364460549;cs;Thu Mar 24 21:34:25 CET 2016;SBOHEM...,,,,,,
0;-;713101643760459778;cs;Thu Mar 24 21:34:15 CET 2016;Dnes na Zelený čtvrtek jsem už dal zelené pivo,zelený rum a ještě to vidim na zelenou klobásku a zitra to na Velký pátek bude jistě  velké.,,,,,
0;-;"713101899319345152;cs;Thu Mar 24 21:35:16 CET 2016;S přítelem v kině jsme šli koupit popcorn.. prodavačka: ""a jaký chcete? šukací?"" 😂 šunka sýr..když prodavačky neuměj mluvit 😅😅",,,,,,
0;-;713101987601125377;cs;Thu Mar 24 21:35:37 CET 2016;RT @sarushj: Jsem ten typ cloveka,co radsi posle 10 zprav nez 1 dlouhou.,,,,,
0;-;713102200151662592;cs;Thu Mar 24 21:36:27 CET 2016;@Posledniskau i když číst umím,stále to celé nechápu. Buď jsem debil já,nebo někdo na hradě...,,,,
0;-;713101740359434240;cs;Thu Mar 24 21:34:38 CET 2016;To že po poločase budeme prohrávat s holkama v růžových dresech... to jsem nečekal. #CZESCO,,,,,,
0;-;713101688371081216;cs;Thu Mar 24 21:34:25 CET 2016;Přestaň mě s někým porovnávat.,,,,,,
1;ku;713101846378774528;cs;Thu Mar 24 21:35:03 CET 2016;Jaký bude 20. ročník cestovatelského festivalu Neznámá země ve Zlíně? Odpoví spisovatel a dokumentarista Miroslav Náplava po 23. hodině.,,,,,,
1;sp;713101655022170112;cs;Thu Mar 24 21:34:18 CET 2016;45+1 | První poločas skončil a Skotsko vede 1:0 i přes převahu českého týmu.,,,,,,
0;-;713102275946921985;cs;Thu Mar 24 21:36:46 CET 2016;Tak to je taky slušný,,,,,,
1;po;713102308125622272;cs;Thu Mar 24 21:36:53 CET 2016;Blesková odpověď @AndrejBabis na útok @PavelBelobradek za #ČapíHnízdo: Zdaníme tunel církevní restituce - @roklen24,,,,,,
0;-;713102353294049280;cs;Thu Mar 24 21:37:04 CET 2016;RT @paxart_cz: Tohle je dost trefně vyjádřeno. Platí to na mnoha úrovních. Civilizace pokrytectví.,,,,,,
0;-;713102419878486017;cs;Thu Mar 24 21:37:20 CET 2016;RT @zevloun: Moje investice na penzi jsou založeny na úvaze,že výkupní cena pivních lahví bude v čase růst.,,,,,
0;-;"713102491446067200;cs;Thu Mar 24 21:37:37 CET 2016;Vždy je ale prostě ""hranice""...jinak se stanete ""ořezávátkem"" pro druhé...tak bacha..Jak odpustit sám sobě a druhým",,,,,,
1;po;713102492767166465;cs;Thu Mar 24 21:37:37 CET 2016;Syrská opozice je po druhém kole ženevských jednání spokojená: Ženeva - V ženevských mírových jednáních o Sýrii se podařilo… #Zprávy,,,,,,
1;sp;713102524002209795;cs;Thu Mar 24 21:37:45 CET 2016;Jarda #Kudrna z @MountfieldHK ukončil svoji bohatou kariéru. Škoda,že se nemohl loučit po vítězném zápase... #jardodiky,,,,,
0;-;713102611268902912;cs;Thu Mar 24 21:38:05 CET 2016;K včerejšímu tématu 😉 pro @pskromachova a @okgre,,,,,,
0;-;713102680386830337;cs;Thu Mar 24 21:38:22 CET 2016;RT @dpavlicek: Kadeř mluví ještě rychleji,než když odcházel!,,,,,
0;-;713102716936040448;cs;Thu Mar 24 21:38:31 CET 2016;Musím uznat,že na Pavlu Kadeřábkovi je s přestupem do Bundesligy vidět velký posun - hlavně v osobních soubojích obrovsky zesílil!,,,,,
0;-;713102816538140673;cs;Thu Mar 24 21:38:54 CET 2016;@Fbeyeee Takový vážený a vlivný muž a vypadá jako každý jiný debil..,,,,,,
0;-;713102877913452544;cs;Thu Mar 24 21:39:09 CET 2016;Sakra,chtěl jsem se v klidu navečeřet v zahradě,a přišlo za mnou dvanáct sleďů. Ale jeden je mi nějakej divnej. No co,vyhánět ho nebudu.,,,
0;-;713102795763806209;cs;Thu Mar 24 21:38:49 CET 2016;Doufám,že to visí na trase cesty Číňana na Hrad a ze mu to přijde jako dobrej nápad!,,,,,
0;-;"713102603266170880;cs;Thu Mar 24 21:38:04 CET 2016;""Brady 4-5 vole no tak to si děláš kozy. Ten je šerednej až mi z toho vyschla vagína."" :DDDDD @liamahnova",,,,,,
0;-;713102772900638721;cs;Thu Mar 24 21:38:44 CET 2016;RT @adusjindrousek: Lidi na které chcete zapomenout Vám vždy napíšou zrovna když se máte nejlíp.,,,,,,
0;-;713102361586221056;cs;Thu Mar 24 21:37:06 CET 2016;RT @vaclavroucek: Lidi nechápou,ale udělat něco takovýho chce fakt koule. Bigup bráško! @NOBODYLISTEN1,,,,,
